Nombre: RODOLFO RODRIGO ARAYA, Edad: 1, Pais: Sudáfrica
Nombre: JOSE JOAQUIN PORRAS, Edad: 96, Pais: Lisboa
Nombre: GLADYS NAVARRO, Edad: 96, Pais: Puerto Rico
Nombre: ELENA CHINCHILLA, Edad: 96, Pais: Mónaco
Nombre: EMILIO GOYENAGA, Edad: 96, Pais: Mauricio
Nombre: HERNAN MARIN, Edad: 96, Pais: Bandar Seri Begawan
Nombre: LUZ MARINA GRANADOS, Edad: 96, Pais: Sucre
Nombre: GLORIA MORA, Edad: 96, Pais: República Guinea
Nombre: PASTOR CASCANTE, Edad: 96, Pais: Tallin
Nombre: TOBIAS ILDEFONSO ORTIZ, Edad: 96, Pais: Japón
Nombre: JULIO UMAÑA, Edad: 96, Pais: Pretoria
Nombre: HERMINIA MORA, Edad: 96, Pais: Porto-Novo
Nombre: ARTURO PICADO, Edad: 96, Pais: Macao
Nombre: EMILIO RIVERA, Edad: 96, Pais: Bután
Nombre: CARLOS LUIS VINDAS, Edad: 96, Pais: Panamá
Nombre: EVELIA QUIROS, Edad: 96, Pais: Angola
Nombre: IRIS SALAZAR, Edad: 96, Pais: Quito
Nombre: EDUARDO SOTO, Edad: 96, Pais: Chile
Nombre: RAFAEL ANGEL PEREZ, Edad: 96, Pais: Manila
Nombre: FLORA BERMUDEZ, Edad: 96, Pais: Bangui
Nombre: NORA PANINSKI, Edad: 96, Pais: Amán
Nombre: MARIA DEL CARMEN BERMUDEZ, Edad: 96, Pais: República Democrática del Congo
Nombre: JOSE ANGEL SANCHEZ, Edad: 96, Pais: Lituania
Nombre: ALVARO BADILLA, Edad: 96, Pais: Namibia
Nombre: MARIA AURORA ESPINOZA, Edad: 96, Pais: Harare
Nombre: ROBERTO ELIZONDO, Edad: 96, Pais: Bolivia
Nombre: VIRGINIA MIRIAM GUILLEN, Edad: 96, Pais: Malawi
Nombre: CASTALIA MORA, Edad: 96, Pais: Eslovenia
Nombre: VIRGINIA VARGAS, Edad: 96, Pais: Islandia
Nombre: CLAUDIA CORDERO, Edad: 96, Pais: Argentina
Nombre: ANGELINA MARIA YGLESIAS, Edad: 96, Pais: Yakarta
Nombre: CLAUDIO SEGURA, Edad: 96, Pais: Qatar
Nombre: EDWIN VARGAS, Edad: 96, Pais: Myanmar
Nombre: RIGOBERTO MENDEZ, Edad: 96, Pais: Praia
Nombre: ELIECER SOLIS, Edad: 96, Pais: Yaundé
Nombre: EDILBERTO ARIAS, Edad: 96, Pais: Etiopía
Nombre: CARLOS LUIS GONZALEZ, Edad: 96, Pais: Abuya
Nombre: JOSE ENRIQUE SOTO, Edad: 96, Pais: Maldivas
Nombre: HILDA LUZ VARGAS, Edad: 96, Pais: Isla De Navidad
Nombre: IRENE HERRERA, Edad: 96, Pais: Roseau
Nombre: RITA BOGARIN, Edad: 96, Pais: China
Nombre: OTILIA SEGURA, Edad: 96, Pais: Islas Malvinas
Nombre: HUGOLINA NUÑEZ, Edad: 96, Pais: Roma
Nombre: RAFAEL ANGEL SANCHEZ, Edad: 96, Pais: Bratislava
Nombre: CLEMENTE FERNANDEZ, Edad: 96, Pais: Grecia
Nombre: AMABLE JIMENEZ, Edad: 96, Pais: Moldavia
Nombre: EDITA ROJAS, Edad: 96, Pais: Guinea Ecuatorial
Nombre: DORILA GUZMAN, Edad: 96, Pais: Reino Unido
Nombre: IBO ANGULO, Edad: 96, Pais: Yakarta
Nombre: TERESITA DURAN, Edad: 96, Pais: Tiflis
Nombre: CARLOS LUIS JIMENEZ, Edad: 96, Pais: Turkmenistan
Nombre: JORGE ALBERTO GONZALEZ, Edad: 96, Pais: Jamaica
Nombre: OLGA ROBERT, Edad: 96, Pais: San Tomé y Príncipe
Nombre: MARIA CONSUELO NAVARRO, Edad: 96, Pais: Honiara
Nombre: VIRGINIA VARGAS, Edad: 96, Pais: Yaundé
Nombre: ADELA SALAZAR, Edad: 96, Pais: Teherán
Nombre: BELEIDA CHAVES, Edad: 96, Pais: Zimbabwe
Nombre: BLANCA MUÑOZ, Edad: 96, Pais: Lusaka
Nombre: ORFILIA VALVERDE, Edad: 96, Pais: Kampala
Nombre: OLGA JIMENEZ, Edad: 96, Pais: Iraq
Nombre: LAURA JIMENEZ, Edad: 96, Pais: Estonia
Nombre: HECTOR MESEN, Edad: 96, Pais: Paraguay
Nombre: ADELINA AGUERO, Edad: 96, Pais: Bermudas
Nombre: EVA SERRANO, Edad: 96, Pais: Santa Lucía
Nombre: MARIA EUGENIA CORTES, Edad: 96, Pais: Jartum
Nombre: MARIA TERESA SEGURA, Edad: 96, Pais: Omán
Nombre: CELIA SIBAJA, Edad: 96, Pais: Yibuti
Nombre: BIENVENIDA CATALINA VARGAS, Edad: 96, Pais: Teherán
Nombre: ABIGAIL LOPEZ, Edad: 96, Pais: Luxemburgo
Nombre: ELENA ORTIZ, Edad: 96, Pais: Kirguistán
Nombre: TERESA DURAN, Edad: 96, Pais: Estocolmo
Nombre: CONSUELO VINDAS, Edad: 96, Pais: Bangui
Nombre: DAYSI CABEZAS, Edad: 96, Pais: Austria
Nombre: RUBEN ROJAS, Edad: 96, Pais: Yuba
Nombre: ARACELLY MENDEZ, Edad: 96, Pais: Emiratos Árabes Unidos
Nombre: ELVIRA UMAÑA, Edad: 96, Pais: Liubliana
Nombre: OVILIA VARGAS, Edad: 96, Pais: Costa de Marfil
Nombre: OLIVA LOPEZ, Edad: 96, Pais: Zagreb
Nombre: FELICIA VALVERDE, Edad: 96, Pais: Roseau
Nombre: FLOR DE MARIA WRIGHT, Edad: 96, Pais: Togo
Nombre: JOAQUIN ANCHIA, Edad: 96, Pais: Nigeria
Nombre: SALVADOR ZUÑIGA, Edad: 96, Pais: Freetown
Nombre: CARMEN SOLIS, Edad: 96, Pais: República Centroafricana
Nombre: VICTORIANO SALAS, Edad: 96, Pais: Comores
Nombre: ISIDRO ROJAS, Edad: 96, Pais: Moroni
Nombre: IRMA RODRIGUEZ, Edad: 96, Pais: Guatemala
Nombre: TERESA RAMIREZ, Edad: 96, Pais: Islandia
Nombre: CARMEN CARRILLO, Edad: 96, Pais: Timor Oriental
Nombre: FERNANDO SEDO, Edad: 96, Pais: Jerusalén
Nombre: ENRIQUE GIL, Edad: 96, Pais: Asunción
Nombre: MANUEL HERRERA, Edad: 96, Pais: Yaren
Nombre: YOLANDA VARGAS, Edad: 96, Pais: Kabul
Nombre: TERESA FONSECA, Edad: 96, Pais: Malé
Nombre: DINORAH CALDERON, Edad: 96, Pais: Bután
Nombre: MARIA TERESA CABEZAS, Edad: 96, Pais: Guadalupe
Nombre: BERENICE PRADO, Edad: 96, Pais: Banjul
Nombre: PEREGRINO JESUS CASCANTE, Edad: 96, Pais: Yuba
Nombre: ANGELA SARMIENTO, Edad: 96, Pais: Islas Salomón
Nombre: MARIA CRISTINA CORDOBA, Edad: 96, Pais: Skopie
Nombre: ORLENDA MURCIA, Edad: 96, Pais: Mongolia
Nombre: LUZ VALVERDE, Edad: 96, Pais: Nigeria
Nombre: ANTONIA FANNY ESPINOZA, Edad: 96, Pais: Honiara
Nombre: ODILIA RUBI, Edad: 96, Pais: Bahamas
Nombre: SOCORRO SALAZAR, Edad: 96, Pais: Kirguistán
Nombre: CARLOS DELGADO, Edad: 96, Pais: Guatemala
Nombre: FLOR MARIA ROJAS, Edad: 96, Pais: Antillas Holandesas
Nombre: MARIA DEL ROSARIO CORDOBA, Edad: 96, Pais: Archipiélago de Svalbard
Nombre: DORILA MORALES, Edad: 96, Pais: República Democrática del Congo
Nombre: MERCEDES POCHET, Edad: 96, Pais: Montserrat
Nombre: NEMESIO JIMENEZ, Edad: 96, Pais: Islamabad
Nombre: MERCEDES VARGAS, Edad: 96, Pais: Martinica
Nombre: CLAUDIA QUIROS, Edad: 96, Pais: Belmopán
Nombre: MACLOVIA ARIAS, Edad: 96, Pais: Azerbaiyán
Nombre: CARMEN GONZALEZ, Edad: 96, Pais: Funafuti
Nombre: JOSE MARIA FALLAS, Edad: 96, Pais: Seúl
Nombre: IDALI SOLIS, Edad: 96, Pais: República Democrática del Congo
Nombre: JOSE MARIA FERNANDEZ, Edad: 96, Pais: Isla Ascension
Nombre: CELESTINA SANCHEZ, Edad: 96, Pais: Islas Feroe
Nombre: LORENZO ZUÑIGA, Edad: 96, Pais: Maputo
Nombre: NELLY CASTRO, Edad: 96, Pais: Windhoek
Nombre: BLANCA ROSA VARGAS, Edad: 96, Pais: Sri Lanka
Nombre: MAURILIA AMPARO PEREZ, Edad: 96, Pais: Daca
Nombre: ISOLINA BONILLA, Edad: 96, Pais: Montserrat
Nombre: RAFAELA MARIA CHAVARRIA, Edad: 96, Pais: Kinsasa
Nombre: DULCELINA MORA, Edad: 96, Pais: Malasia
Nombre: ROGELIO LOBO, Edad: 96, Pais: Mascate
Nombre: HORTENSIA DURAN, Edad: 96, Pais: Moldavia
Nombre: HAYDEE LEON, Edad: 96, Pais: Ankara
Nombre: LUZ DEL ROSARIO LOPEZ, Edad: 96, Pais: Yamena
Nombre: ADORACION ACUÑA, Edad: 96, Pais: Manila
Nombre: CARLOS MORA, Edad: 96, Pais: Bosnia-Herzegovina
Nombre: VICTOR HERNANDEZ, Edad: 96, Pais: Nueva Delhi
Nombre: CARMEN CORRALES, Edad: 96, Pais: Maseru
Nombre: ILMA ARGUEDAS, Edad: 96, Pais: Italia
Nombre: LUIS ANGEL BERMUDEZ, Edad: 96, Pais: Islas Salomón
Nombre: LUIS ALBERTO JINESTA, Edad: 96, Pais: Antillas Holandesas
Nombre: MARIA CECILIA LEAL, Edad: 96, Pais: Saná
Nombre: VICTOR JUAN SANDI, Edad: 96, Pais: Saná
Nombre: JORGE ELIECER GOMEZ, Edad: 96, Pais: Honduras
Nombre: JOSEFA VALVERDE, Edad: 96, Pais: Kinsasa
Nombre: MARIA LUISA BLANCO, Edad: 96, Pais: Suecia
Nombre: FRANCISCO SANDI, Edad: 96, Pais: Djibouti
Nombre: MAYDA VIOLETA MALTES, Edad: 96, Pais: Buenos Aires
Nombre: ETELVIDA RIVERA, Edad: 96, Pais: Archipiélago de Svalbard
Nombre: GILBERTO JIMENEZ, Edad: 96, Pais: Nicosia
Nombre: OFELIA MADRIGAL, Edad: 96, Pais: Tirana
Nombre: JOSEFA ZENEN ARTAVIA, Edad: 96, Pais: Ankara
Nombre: SOFIA FERNANDEZ, Edad: 96, Pais: Berna
Nombre: JOSE ANGEL JIMENEZ, Edad: 96, Pais: Belice
Nombre: MARIA EUGENIA RIVERA, Edad: 96, Pais: Fidji
Nombre: ARISTIDES MORA, Edad: 96, Pais: China
Nombre: MARUJA BOLAÑOS, Edad: 96, Pais: Guatemala
Nombre: ARACELI HERNANDEZ, Edad: 96, Pais: Namibia
Nombre: ARACELLY PADILLA, Edad: 96, Pais: Suecia
Nombre: GLORIA BLANCO, Edad: 96, Pais: Chile
Nombre: MARIA ESTER AGUERO, Edad: 96, Pais: La Valeta
Nombre: ABEL FONSECA, Edad: 96, Pais: Nauru
Nombre: JOSE DE LA ROSA ORTEGA, Edad: 96, Pais: Pekín
Nombre: JULIO ENRIQUE SOTO, Edad: 96, Pais: Uganda
Nombre: ROSA ESTER BORGE, Edad: 96, Pais: Isla Man
Nombre: RAFAELA DEL CARMEN MORA, Edad: 96, Pais: Isla Ascension
Nombre: FLOR MARIA VALVERDE, Edad: 96, Pais: Abu Dabi
Nombre: ISAIAS VARGAS, Edad: 96, Pais: Yibuti
Nombre: NEFTALI CASTRO, Edad: 96, Pais: Saná
Nombre: GEMA GUIDO, Edad: 96, Pais: Perú
Nombre: ROSALINA ARIAS, Edad: 96, Pais: Islas Cocos
Nombre: MARIA CECILIA SALAS, Edad: 96, Pais: Países Bajos
Nombre: ARACELLY PEREZ, Edad: 96, Pais: Bermudas
Nombre: FRANCISCO GODINEZ, Edad: 96, Pais: Qatar
Nombre: GUIDO MATA, Edad: 96, Pais: Pakistán
Nombre: RICARDO AGUSTIN FALLAS, Edad: 96, Pais: Rusia
Nombre: ALVARO GUTIERREZ, Edad: 96, Pais: Guernsey
Nombre: FERNANDO TRISTAN, Edad: 96, Pais: Astaná
Nombre: MARIA CECILIA VARGAS, Edad: 96, Pais: Malta
Nombre: ANTONIA RIVERA, Edad: 96, Pais: Buenos Aires
Nombre: ASCENSION RIVERA, Edad: 96, Pais: Windhoek
Nombre: GILBERTO CASCANTE, Edad: 96, Pais: Niamey
Nombre: MARIA CRISTINA RAMIREZ, Edad: 96, Pais: Vilna
Nombre: JULIAN JIMENEZ, Edad: 96, Pais: Antártida
Nombre: ETELVINA DE JESUS VINDAS, Edad: 96, Pais: Bután
Nombre: ROSA MARIA MORA, Edad: 96, Pais: Liubliana
Nombre: BELARMINO AGUILAR, Edad: 96, Pais: Costa de Marfil
Nombre: HILMA FALLAS, Edad: 96, Pais: Austria
Nombre: BLANCA ROSA SANCHEZ, Edad: 96, Pais: Buenos Aires
Nombre: LETICIA SANCHEZ, Edad: 96, Pais: Paraguay
Nombre: RAMON ANGULO, Edad: 96, Pais: Abu Dabi
Nombre: MANUEL ANTONIO CARAZO, Edad: 96, Pais: Macao
Nombre: VIRGILIO FALLAS, Edad: 96, Pais: Ecuador
Nombre: HUMBERTO ROJAS, Edad: 96, Pais: Honiara
Nombre: JORGE LUIS PRENDAS, Edad: 96, Pais: Rabat
Nombre: CARLOS LUIS ARIAS, Edad: 96, Pais: Irlanda
Nombre: JOSE JOAQUIN PORRAS, Edad: 96, Pais: Lisboa
Nombre: GLADYS NAVARRO, Edad: 96, Pais: Puerto Rico
Nombre: ELENA CHINCHILLA, Edad: 96, Pais: Mónaco
Nombre: EMILIO GOYENAGA, Edad: 96, Pais: Mauricio
Nombre: HERNAN MARIN, Edad: 96, Pais: Bandar Seri Begawan
Nombre: LUZ MARINA GRANADOS, Edad: 96, Pais: Sucre
Nombre: GLORIA MORA, Edad: 96, Pais: República Guinea
Nombre: PASTOR CASCANTE, Edad: 96, Pais: Tallin
Nombre: TOBIAS ILDEFONSO ORTIZ, Edad: 96, Pais: Japón
Nombre: JULIO UMAÑA, Edad: 96, Pais: Pretoria
Nombre: HERMINIA MORA, Edad: 96, Pais: Porto-Novo
Nombre: ARTURO PICADO, Edad: 96, Pais: Macao
Nombre: EMILIO RIVERA, Edad: 96, Pais: Bután
Nombre: CARLOS LUIS VINDAS, Edad: 96, Pais: Panamá
Nombre: EVELIA QUIROS, Edad: 96, Pais: Angola
Nombre: IRIS SALAZAR, Edad: 96, Pais: Quito
Nombre: EDUARDO SOTO, Edad: 96, Pais: Chile
Nombre: RAFAEL ANGEL PEREZ, Edad: 96, Pais: Manila
Nombre: FLORA BERMUDEZ, Edad: 96, Pais: Bangui
Nombre: NORA PANINSKI, Edad: 96, Pais: Amán
Nombre: MARIA DEL CARMEN BERMUDEZ, Edad: 96, Pais: República Democrática del Congo
Nombre: JOSE ANGEL SANCHEZ, Edad: 96, Pais: Lituania
Nombre: ALVARO BADILLA, Edad: 96, Pais: Namibia
Nombre: MARIA AURORA ESPINOZA, Edad: 96, Pais: Harare
Nombre: ROBERTO ELIZONDO, Edad: 96, Pais: Bolivia
Nombre: VIRGINIA MIRIAM GUILLEN, Edad: 96, Pais: Malawi
Nombre: CASTALIA MORA, Edad: 96, Pais: Eslovenia
Nombre: VIRGINIA VARGAS, Edad: 96, Pais: Islandia
Nombre: CLAUDIA CORDERO, Edad: 96, Pais: Argentina
Nombre: ANGELINA MARIA YGLESIAS, Edad: 96, Pais: Yakarta
Nombre: CLAUDIO SEGURA, Edad: 96, Pais: Qatar
Nombre: EDWIN VARGAS, Edad: 96, Pais: Myanmar
Nombre: RIGOBERTO MENDEZ, Edad: 96, Pais: Praia
Nombre: ELIECER SOLIS, Edad: 96, Pais: Yaundé
Nombre: EDILBERTO ARIAS, Edad: 96, Pais: Etiopía
Nombre: CARLOS LUIS GONZALEZ, Edad: 96, Pais: Abuya
Nombre: JOSE ENRIQUE SOTO, Edad: 96, Pais: Maldivas
Nombre: HILDA LUZ VARGAS, Edad: 96, Pais: Isla De Navidad
Nombre: IRENE HERRERA, Edad: 96, Pais: Roseau
Nombre: RITA BOGARIN, Edad: 96, Pais: China
Nombre: OTILIA SEGURA, Edad: 96, Pais: Islas Malvinas
Nombre: HUGOLINA NUÑEZ, Edad: 96, Pais: Roma
Nombre: RAFAEL ANGEL SANCHEZ, Edad: 96, Pais: Bratislava
Nombre: CLEMENTE FERNANDEZ, Edad: 96, Pais: Grecia
Nombre: AMABLE JIMENEZ, Edad: 96, Pais: Moldavia
Nombre: EDITA ROJAS, Edad: 96, Pais: Guinea Ecuatorial
Nombre: DORILA GUZMAN, Edad: 96, Pais: Reino Unido
Nombre: IBO ANGULO, Edad: 96, Pais: Yakarta
Nombre: TERESITA DURAN, Edad: 96, Pais: Tiflis
Nombre: CARLOS LUIS JIMENEZ, Edad: 96, Pais: Turkmenistan
Nombre: JORGE ALBERTO GONZALEZ, Edad: 96, Pais: Jamaica
Nombre: OLGA ROBERT, Edad: 96, Pais: San Tomé y Príncipe
Nombre: MARIA CONSUELO NAVARRO, Edad: 96, Pais: Honiara
Nombre: VIRGINIA VARGAS, Edad: 96, Pais: Yaundé
Nombre: ADELA SALAZAR, Edad: 96, Pais: Teherán
Nombre: BELEIDA CHAVES, Edad: 96, Pais: Zimbabwe
Nombre: BLANCA MUÑOZ, Edad: 96, Pais: Lusaka
Nombre: ORFILIA VALVERDE, Edad: 96, Pais: Kampala
Nombre: OLGA JIMENEZ, Edad: 96, Pais: Iraq
Nombre: LAURA JIMENEZ, Edad: 96, Pais: Estonia
Nombre: HECTOR MESEN, Edad: 96, Pais: Paraguay
Nombre: ADELINA AGUERO, Edad: 96, Pais: Bermudas
Nombre: EVA SERRANO, Edad: 96, Pais: Santa Lucía
Nombre: MARIA EUGENIA CORTES, Edad: 96, Pais: Jartum
Nombre: MARIA TERESA SEGURA, Edad: 96, Pais: Omán
Nombre: CELIA SIBAJA, Edad: 96, Pais: Yibuti
Nombre: BIENVENIDA CATALINA VARGAS, Edad: 96, Pais: Teherán
Nombre: ABIGAIL LOPEZ, Edad: 96, Pais: Luxemburgo
Nombre: ELENA ORTIZ, Edad: 96, Pais: Kirguistán
Nombre: TERESA DURAN, Edad: 96, Pais: Estocolmo
Nombre: CONSUELO VINDAS, Edad: 96, Pais: Bangui
Nombre: DAYSI CABEZAS, Edad: 96, Pais: Austria
Nombre: RUBEN ROJAS, Edad: 96, Pais: Yuba
Nombre: ARACELLY MENDEZ, Edad: 96, Pais: Emiratos Árabes Unidos
Nombre: ELVIRA UMAÑA, Edad: 96, Pais: Liubliana
Nombre: OVILIA VARGAS, Edad: 96, Pais: Costa de Marfil
Nombre: OLIVA LOPEZ, Edad: 96, Pais: Zagreb
Nombre: FELICIA VALVERDE, Edad: 96, Pais: Roseau
Nombre: FLOR DE MARIA WRIGHT, Edad: 96, Pais: Togo
Nombre: JOAQUIN ANCHIA, Edad: 96, Pais: Nigeria
Nombre: SALVADOR ZUÑIGA, Edad: 96, Pais: Freetown
Nombre: CARMEN SOLIS, Edad: 96, Pais: República Centroafricana
Nombre: VICTORIANO SALAS, Edad: 96, Pais: Comores
Nombre: ISIDRO ROJAS, Edad: 96, Pais: Moroni
Nombre: IRMA RODRIGUEZ, Edad: 96, Pais: Guatemala
Nombre: TERESA RAMIREZ, Edad: 96, Pais: Islandia
Nombre: CARMEN CARRILLO, Edad: 96, Pais: Timor Oriental
Nombre: FERNANDO SEDO, Edad: 96, Pais: Jerusalén
Nombre: ENRIQUE GIL, Edad: 96, Pais: Asunción
Nombre: MANUEL HERRERA, Edad: 96, Pais: Yaren
Nombre: YOLANDA VARGAS, Edad: 96, Pais: Kabul
Nombre: TERESA FONSECA, Edad: 96, Pais: Malé
Nombre: DINORAH CALDERON, Edad: 96, Pais: Bután
Nombre: MARIA TERESA CABEZAS, Edad: 96, Pais: Guadalupe
Nombre: BERENICE PRADO, Edad: 96, Pais: Banjul
Nombre: PEREGRINO JESUS CASCANTE, Edad: 96, Pais: Yuba
Nombre: ANGELA SARMIENTO, Edad: 96, Pais: Islas Salomón
Nombre: MARIA CRISTINA CORDOBA, Edad: 96, Pais: Skopie
Nombre: ORLENDA MURCIA, Edad: 96, Pais: Mongolia
Nombre: LUZ VALVERDE, Edad: 96, Pais: Nigeria
Nombre: ANTONIA FANNY ESPINOZA, Edad: 96, Pais: Honiara
Nombre: ODILIA RUBI, Edad: 96, Pais: Bahamas
Nombre: SOCORRO SALAZAR, Edad: 96, Pais: Kirguistán
Nombre: CARLOS DELGADO, Edad: 96, Pais: Guatemala
Nombre: FLOR MARIA ROJAS, Edad: 96, Pais: Antillas Holandesas
Nombre: MARIA DEL ROSARIO CORDOBA, Edad: 96, Pais: Archipiélago de Svalbard
Nombre: DORILA MORALES, Edad: 96, Pais: República Democrática del Congo
Nombre: MERCEDES POCHET, Edad: 96, Pais: Montserrat
Nombre: NEMESIO JIMENEZ, Edad: 96, Pais: Islamabad
Nombre: MERCEDES VARGAS, Edad: 96, Pais: Martinica
Nombre: CLAUDIA QUIROS, Edad: 96, Pais: Belmopán
Nombre: MACLOVIA ARIAS, Edad: 96, Pais: Azerbaiyán
Nombre: CARMEN GONZALEZ, Edad: 96, Pais: Funafuti
Nombre: JOSE MARIA FALLAS, Edad: 96, Pais: Seúl
Nombre: IDALI SOLIS, Edad: 96, Pais: República Democrática del Congo
Nombre: JOSE MARIA FERNANDEZ, Edad: 96, Pais: Isla Ascension
Nombre: CELESTINA SANCHEZ, Edad: 96, Pais: Islas Feroe
Nombre: LORENZO ZUÑIGA, Edad: 96, Pais: Maputo
Nombre: NELLY CASTRO, Edad: 96, Pais: Windhoek
Nombre: BLANCA ROSA VARGAS, Edad: 96, Pais: Sri Lanka
Nombre: MAURILIA AMPARO PEREZ, Edad: 96, Pais: Daca
Nombre: ISOLINA BONILLA, Edad: 96, Pais: Montserrat
Nombre: RAFAELA MARIA CHAVARRIA, Edad: 96, Pais: Kinsasa
Nombre: DULCELINA MORA, Edad: 96, Pais: Malasia
Nombre: ROGELIO LOBO, Edad: 96, Pais: Mascate
Nombre: HORTENSIA DURAN, Edad: 96, Pais: Moldavia
Nombre: HAYDEE LEON, Edad: 96, Pais: Ankara
Nombre: MYRIAM MORA, Edad: 97, Pais: Países Bajos
Nombre: MARIA CRISTINA ESPINOZA, Edad: 97, Pais: Copenhague
Nombre: ISRAEL PAULINO GONZALEZ, Edad: 97, Pais: Viena
Nombre: EDGAR ROBLES, Edad: 97, Pais: Mascate
Nombre: RAFAEL ANGEL SEGURA, Edad: 97, Pais: Etiopía
Nombre: ELIZABETH ONEILL, Edad: 97, Pais: Lilongüe
Nombre: ANGELA JUSTA DELGADO, Edad: 97, Pais: Tonga
Nombre: CARLOS AUGUSTO LEIVA, Edad: 97, Pais: Yibuti
Nombre: JOSE LUIS ARCE, Edad: 97, Pais: Ciudad del Vaticano
Nombre: MARIA SANCHEZ, Edad: 97, Pais: Timor Oriental
Nombre: VINICIO NAVARRO, Edad: 97, Pais: Maseru
Nombre: CECILIA PORTILLA, Edad: 97, Pais: Nuakchot
Nombre: ELIETT GARCIA, Edad: 97, Pais: Nukualofa
Nombre: MARIANA DELGADO, Edad: 97, Pais: Riga
Nombre: BENJAMIN ELMER BERMUDEZ, Edad: 97, Pais: Santiago
Nombre: JOSE ABELIO MORA, Edad: 97, Pais: Brazzaville
Nombre: MARIA ESTRELLA CHAVARRIA, Edad: 97, Pais: Costa Rica
Nombre: CLAUDIA ABARCA, Edad: 97, Pais: Jartum
Nombre: LETICIA NAVARRO, Edad: 97, Pais: Tiflis
Nombre: EMILCE BONILLA, Edad: 97, Pais: Canadá
Nombre: CLAUDIO JIMENEZ, Edad: 97, Pais: Manila
Nombre: IDALI VINDAS, Edad: 97, Pais: Teherán
Nombre: MARIO EFRAIN COTO, Edad: 97, Pais: Jerusalén Este
Nombre: MATILDE CORDERO, Edad: 97, Pais: Zagreb
Nombre: DAISY SABORIO, Edad: 97, Pais: Nueva Zelanda
Nombre: MARIA TERESA RODRIGUEZ, Edad: 97, Pais: Tarawa
Nombre: ROSA DEL CARMEN SANDI, Edad: 97, Pais: Jerusalén
Nombre: CECILIA MARIA ACUÑA, Edad: 97, Pais: Ereván
Nombre: ELVIRA PRADO, Edad: 97, Pais: Guatemala
Nombre: JULIETA CHAVES, Edad: 97, Pais: Sudo Georgia y los Islas Sandwich del Sur
Nombre: JOAQUIN JIMENEZ, Edad: 97, Pais: Kenia
Nombre: OFELIA ESQUIVEL, Edad: 97, Pais: Hong Kong
Nombre: FLOR DEL CARMEN CALDERAS, Edad: 97, Pais: Swazilandia
Nombre: RAFAEL ANGEL SALAZAR, Edad: 97, Pais: Brazzaville
Nombre: LUZ MARINA RIVERA, Edad: 97, Pais: Bulgaria
Nombre: VILMA PATRICIA PAEZ, Edad: 97, Pais: Seychelles
Nombre: MARIA AZOFEIFA, Edad: 97, Pais: Bulgaria
Nombre: ANTONIO ARGUEDAS, Edad: 97, Pais: Berlín
Nombre: MARIA LUZ ZUÑIGA, Edad: 97, Pais: Yakarta
Nombre: EMILCE AURIA NAVARRO, Edad: 97, Pais: Viena
Nombre: ANABITA CALVO, Edad: 97, Pais: San Salvador
Nombre: JOAQUIN BERROCAL, Edad: 97, Pais: Puerto Moresby
Nombre: MARIA ISABEL HERNANDEZ, Edad: 97, Pais: Kiribati
Nombre: GERARDINA DULCELINA BADILLA, Edad: 97, Pais: Singapur
Nombre: GLADYS VALVERDE, Edad: 97, Pais: San José
Nombre: ELIZABETH FALLAS, Edad: 97, Pais: San Cristobal y Nevis
Nombre: LILLY MARIA JIMENEZ, Edad: 97, Pais: San Tomé y Príncipe
Nombre: GABINA ROJAS, Edad: 97, Pais: Lisboa
Nombre: JOSE ANTONIO SOTO, Edad: 97, Pais: Liberia
Nombre: ODILIA CASTILLO, Edad: 97, Pais: Costa Rica
Nombre: YOLANDA MORA, Edad: 97, Pais: Armenia
Nombre: SANTIAGO AZOFEIFA, Edad: 97, Pais: Norfolk Island
Nombre: MARIA DE LOS ANGELES BEJARANO, Edad: 97, Pais: Montevideo
Nombre: MARIA CONCEPCION FALLAS, Edad: 97, Pais: Isla Ascension
Nombre: OTILIA ALVARADO, Edad: 97, Pais: Taskent
Nombre: JOSE LUIS HERRERA, Edad: 97, Pais: Dili
Nombre: RAFAELA ZUÑIGA, Edad: 97, Pais: Países Bajos
Nombre: MARIA TERESA JIMENEZ, Edad: 97, Pais: Djibouti
Nombre: ADELA ACUÑA, Edad: 97, Pais: Londres
Nombre: ARISTIDES SALAZAR, Edad: 97, Pais: Suva
Nombre: CRISTINA MARIA VILLALOBOS, Edad: 97, Pais: Moldavia
Nombre: MARIA AURELIA CHAVERRI, Edad: 97, Pais: París
Nombre: RAFAEL ESQUIVEL, Edad: 97, Pais: Suecia
Nombre: CLEMENCIA GONZALEZ, Edad: 97, Pais: Santiago
Nombre: JORGE MIRANDA, Edad: 97, Pais: Corea del Norte
Nombre: MANUEL VARGAS, Edad: 97, Pais: Caracas
Nombre: ARACELLY VINDAS, Edad: 97, Pais: Ruanda
Nombre: DEIFILIO ZUÑIGA, Edad: 97, Pais: Birmania
Nombre: MARIA ISABEL BARBOZA, Edad: 97, Pais: Yamusukro
Nombre: CARMEN SANDI, Edad: 97, Pais: Mónaco
Nombre: MIREYA CHAVES, Edad: 97, Pais: Santa Lucía
Nombre: JUAN ANTONIO SOLANO, Edad: 97, Pais: Uganda
Nombre: MARIA MARTA VALVERDE, Edad: 97, Pais: Kenia
Nombre: OSCAR PROTTI, Edad: 97, Pais: Corea del Norte
Nombre: MARIA CECILIA VINDAS, Edad: 97, Pais: Túnez
Nombre: FELICITAS ABARCA, Edad: 97, Pais: Doha
