Nombre: CARMEN CORRALES, Edad: 2, Pais: Riad
Nombre: CECILIA CAMPOS, Edad: 88, Pais: Wellington
Nombre: MARIO ALBERTO FONSECA, Edad: 94, Pais: Kabul
Nombre: MARIO ALBERTO FONSECA, Edad: 3, Pais: Islas Virgenes Americanas
Nombre: AMABLE MARIA CHANTO, Edad: 33, Pais: Argelia
Nombre: AMABLE MARIA CHANTO, Edad: 59, Pais: Vanuatu
Nombre: AMABLE MARIA CHANTO, Edad: 71, Pais: Camerún
Nombre: ALEXIS GONZALEZ, Edad: 10, Pais: Rabat
Nombre: FLORY RETANA, Edad: 71, Pais: Estocolmo
Nombre: ESTRELLA JIMENEZ, Edad: 5, Pais: Ereván
Nombre: SOCORRO CHAVES, Edad: 5, Pais: Trinidad y Tobago
Nombre: SOCORRO CHAVES, Edad: 6, Pais: Lesotho
Nombre: SOCORRO CHAVES, Edad: 65, Pais: Venezuela
Nombre: SOCORRO CHAVES, Edad: 21, Pais: Islas Cocos
Nombre: BLANCA SIBAJA, Edad: 62, Pais: Brasilia
Nombre: MARIA ALEXIS ESQUIVEL, Edad: 77, Pais: Brasilia
Nombre: OTILIA SOLANO, Edad: 78, Pais: Montevideo
Nombre: MARIA CECILIA ROJAS, Edad: 75, Pais: Togo
Nombre: JOSE ANTONIO CALVO, Edad: 56, Pais: Londres
Nombre: JOSE ANTONIO CALVO, Edad: 82, Pais: Guinea Ecuatorial
Nombre: FLORISELDA BADILLA, Edad: 74, Pais: Saná
Nombre: FLORISELDA BADILLA, Edad: 99, Pais: Liechtenstein
Nombre: FLORISELDA BADILLA, Edad: 76, Pais: Mascate
Nombre: FLORISELDA BADILLA, Edad: 87, Pais: Kuwait City
Nombre: MARIA CRISTINA CASTRO, Edad: 48, Pais: Castries
Nombre: JAIME MORA, Edad: 78, Pais: Kenia
Nombre: ELADIO PADILLA, Edad: 60, Pais: Suva
Nombre: ARGENTINA RIVERA, Edad: 31, Pais: Yaren
Nombre: TITO CASTRO, Edad: 57, Pais: Puerto España
Nombre: TITO CASTRO, Edad: 93, Pais: Guernsey
Nombre: TITO CASTRO, Edad: 41, Pais: Bratislava
Nombre: TITO CASTRO, Edad: 24, Pais: Puerto Príncipe
Nombre: MARIA MARGARITA CARVAJAL, Edad: 76, Pais: Ucrania
Nombre: MARIA MARGARITA CARVAJAL, Edad: 65, Pais: Túnez
Nombre: MARIA MARGARITA CARVAJAL, Edad: 14, Pais: Mauritania
Nombre: EMERITA JIMENEZ, Edad: 38, Pais: Argentina
Nombre: CLARA LUZ DIAZ, Edad: 44, Pais: Micronesia
Nombre: CLARA LUZ DIAZ, Edad: 29, Pais: Nasáu
Nombre: LEILA RODRIGUEZ, Edad: 7, Pais: Lusaka
Nombre: GUILLERMO ENRIQUE QUESADA, Edad: 54, Pais: Ghana
Nombre: GUILLERMO ENRIQUE QUESADA, Edad: 21, Pais: Groenlandia
Nombre: MANUEL CONSTANTINO FALLAS, Edad: 67, Pais: Isla De Navidad
Nombre: MANUEL CONSTANTINO FALLAS, Edad: 71, Pais: Freetown
Nombre: CARLOS ARIAS, Edad: 56, Pais: Podgorica
Nombre: CARLOS ARIAS, Edad: 95, Pais: Bangkok
Nombre: RAFAEL ANGEL PICADO, Edad: 71, Pais: Dublín
Nombre: EMERIDA VALVERDE, Edad: 19, Pais: Taskent
Nombre: EMERIDA VALVERDE, Edad: 97, Pais: Paraguay
Nombre: MARIA QUIROS, Edad: 53, Pais: Nukualofa
Nombre: MARIA QUIROS, Edad: 6, Pais: Aruba
Nombre: MARIA QUIROS, Edad: 24, Pais: Reikiavik
Nombre: JOSE LEOVIGILDO ILAMA, Edad: 86, Pais: Praga
Nombre: ELEAQUIN SOLIS, Edad: 55, Pais: Yaren
Nombre: ELEAQUIN SOLIS, Edad: 97, Pais: Comores
Nombre: JUAN GRANADOS, Edad: 1, Pais: Islas Feroe
Nombre: JUAN GRANADOS, Edad: 11, Pais: Palikir
Nombre: VIRGILIO FALLAS, Edad: 96, Pais: Hong Kong
Nombre: VIRGILIO FALLAS, Edad: 11, Pais: Surinam
Nombre: JOSE ANGEL CHINCHILLA, Edad: 18, Pais: Polonia
Nombre: JOSE ANGEL CHINCHILLA, Edad: 85, Pais: Doha
Nombre: BERNARDINA CALVO, Edad: 1, Pais: Asjabad
Nombre: BERNARDINA CALVO, Edad: 47, Pais: Belice
Nombre: JESUS MARIA MENA, Edad: 70, Pais: Bratislava
Nombre: JESUS MARIA MENA, Edad: 33, Pais: Barbados
Nombre: JESUS MARIA MENA, Edad: 81, Pais: Trinidad y Tobago
Nombre: BIENVENIDA MORA, Edad: 99, Pais: Cabo Verde
Nombre: MARGARITA NAVARRO, Edad: 26, Pais: Nuakchot
Nombre: MARGARITA NAVARRO, Edad: 19, Pais: San Marino
Nombre: JOSE GUILLERMO GARBANZO, Edad: 83, Pais: Guayana Francesa
Nombre: MYRIAM SOLIS, Edad: 38, Pais: Funafuti
Nombre: MYRIAM SOLIS, Edad: 12, Pais: Melekeok
Nombre: EIDA WONG, Edad: 64, Pais: Grecia
Nombre: EIDA WONG, Edad: 47, Pais: Montserrat
Nombre: BELISA BARRANTES, Edad: 11, Pais: Montserrat
Nombre: CARMEN GOMEZ, Edad: 97, Pais: Grecia
Nombre: CARMEN GOMEZ, Edad: 99, Pais: Kabul
Nombre: ESTER BARAHONA, Edad: 5, Pais: Pekín
Nombre: ESTER BARAHONA, Edad: 71, Pais: Taskent
Nombre: ESTER BARAHONA, Edad: 28, Pais: Guatemala
Nombre: CARLOS QUIROS, Edad: 8, Pais: Libia
Nombre: ESAU MOLINA, Edad: 64, Pais: Yakarta
Nombre: ESAU MOLINA, Edad: 4, Pais: Laos
Nombre: COSME GAMBOA, Edad: 5, Pais: Sierra Leona
Nombre: COSME GAMBOA, Edad: 36, Pais: Portugal
Nombre: ISRAEL FONSECA, Edad: 4, Pais: Reikiavik
Nombre: JOSE ANGEL MENDEZ, Edad: 49, Pais: Siria
Nombre: DIGNA MARIA MATA, Edad: 46, Pais: Vanuatu
Nombre: MARCIANO QUESADA, Edad: 58, Pais: Irán
Nombre: APARICIO BARBOZA, Edad: 8, Pais: Skopie
Nombre: NICASIO CASTRO, Edad: 86, Pais: Polinesia Francesa
Nombre: NICASIO CASTRO, Edad: 53, Pais: Túnez
Nombre: GLADYS VIQUEZ, Edad: 50, Pais: San Pedro y Miquelón
Nombre: TRINIDAD ARGUEDAS, Edad: 97, Pais: Polonia
Nombre: MARIA ISABEL MORALES, Edad: 50, Pais: Austria
Nombre: ARNOLDO ZUÑIGA, Edad: 35, Pais: Botswana
Nombre: FLOR DE MARIA FONSECA, Edad: 73, Pais: Territorio Británico del Océano Indico
Nombre: OSCAR CARRION, Edad: 42, Pais: Yaundé
Nombre: OSCAR CARRION, Edad: 4, Pais: Mónaco
Nombre: UBALDO PORRAS, Edad: 63, Pais: Maputo
Nombre: UBALDO PORRAS, Edad: 78, Pais: México
Nombre: UBALDO PORRAS, Edad: 58, Pais: Caracas
Nombre: JETTY QUIROS, Edad: 81, Pais: Guatemala
Nombre: RODRIGO ZUÑIGA, Edad: 85, Pais: Djibouti
Nombre: RODRIGO ZUÑIGA, Edad: 84, Pais: Saint George
Nombre: LEONEL LOPEZ, Edad: 53, Pais: Bulgaria
Nombre: MARIA ODILIE ESQUIVEL, Edad: 49, Pais: Jamaica
Nombre: ARGENTINA PICADO, Edad: 12, Pais: Victoria
Nombre: ARGENTINA PICADO, Edad: 97, Pais: Kinsasa
Nombre: LUZ MARINA RODRIGUEZ, Edad: 67, Pais: Bakú
Nombre: LUZ MARINA RODRIGUEZ, Edad: 82, Pais: Astaná
Nombre: BRAULIO CUBILLO, Edad: 85, Pais: Harare
Nombre: MISAEL VILLALTA, Edad: 84, Pais: Adís Abeba
Nombre: ROBERTO PEDRO PEREZ, Edad: 47, Pais: Brazzaville
Nombre: ANA ISABEL CASTILLO, Edad: 8, Pais: Dakar
Nombre: MARIA MIRIAM MORA, Edad: 85, Pais: Honiara
Nombre: JUAN JOSE MORALES, Edad: 24, Pais: Zagreb
Nombre: JUAN JOSE MORALES, Edad: 53, Pais: Yibuti
Nombre: MANUEL ANTONIO RODRIGUEZ, Edad: 11, Pais: Porto-Novo
Nombre: MARIA DEL CARMEN ZUÑIGA, Edad: 67, Pais: Hong Kong
Nombre: MARIA DEL CARMEN ZUÑIGA, Edad: 68, Pais: Antillas Holandesas
Nombre: ALCIDES SOLANO, Edad: 49, Pais: Bosnia-Herzegovina
Nombre: ALCIDES SOLANO, Edad: 4, Pais: Reikiavik
Nombre: CECILIA LANG, Edad: 52, Pais: Manama
Nombre: VILMA LIDY VARGAS, Edad: 41, Pais: Albania
Nombre: VILMA LIDY VARGAS, Edad: 6, Pais: Iraq
Nombre: VILMA LIDY VARGAS, Edad: 20, Pais: Jerusalén Este
Nombre: VILMA LIDY VARGAS, Edad: 21, Pais: Mónaco
Nombre: VILMA LIDY VARGAS, Edad: 74, Pais: Djibouti
Nombre: MANUEL PICADO, Edad: 51, Pais: Canberra
Nombre: MANUEL PICADO, Edad: 47, Pais: Luxemburgo
Nombre: MARIA RITA QUIROS, Edad: 8, Pais: Cabo Verde
Nombre: ORLANDO HERRERA, Edad: 95, Pais: Malabo
Nombre: ROSARIO ZUÑIGA, Edad: 25, Pais: Gran Bretaña
Nombre: ROSARIO ZUÑIGA, Edad: 70, Pais: Banjul
Nombre: ROSARIO ZUÑIGA, Edad: 7, Pais: Manama
Nombre: ROSARIO ZUÑIGA, Edad: 10, Pais: Sudáfrica
Nombre: ESTRELLA BADILLA, Edad: 96, Pais: Cabo Verde
Nombre: ALFREDO PEREZ, Edad: 10, Pais: San Marino
Nombre: VICTOR HUGO VINDAS, Edad: 95, Pais: Kirguistán
Nombre: MARLENE ORTIZ, Edad: 57, Pais: Sudáfrica
Nombre: MARLENE ORTIZ, Edad: 34, Pais: Roma
Nombre: DOLORES VARGAS, Edad: 43, Pais: Kenia
Nombre: DOLORES VARGAS, Edad: 66, Pais: Corea del Norte
Nombre: MIGUEL ANGEL MORA, Edad: 83, Pais: Macedonia del Norte
Nombre: MIGUEL ANGEL MORA, Edad: 87, Pais: Hanói
Nombre: FLOR DE MARIA GAZEL, Edad: 42, Pais: Podgorica
Nombre: DEYANIRA AGUILAR, Edad: 10, Pais: Islamabad
Nombre: DEYANIRA AGUILAR, Edad: 55, Pais: Honduras
Nombre: ALFREDO SOLANO, Edad: 83, Pais: Sucre
Nombre: CELINA RETANA, Edad: 19, Pais: Kinsasa
Nombre: SAUL CASTRO, Edad: 4, Pais: Santiago
Nombre: SAUL CASTRO, Edad: 23, Pais: Turkmenistan
Nombre: MANUEL CHINCHILLA, Edad: 29, Pais: Podgorica
Nombre: ARACELY HIDALGO, Edad: 83, Pais: Tokio
Nombre: ARACELY HIDALGO, Edad: 51, Pais: Kirguistán
Nombre: ARACELY HIDALGO, Edad: 94, Pais: Italia
Nombre: FLOR MARIA MORA, Edad: 38, Pais: Francia
Nombre: RAUL MENA, Edad: 56, Pais: Maseru
Nombre: EVELIO BORBON, Edad: 62, Pais: Port Louis
Nombre: EVELIO BORBON, Edad: 22, Pais: Honduras
Nombre: EVELIO BORBON, Edad: 85, Pais: Bahamas
Nombre: EVELIO BORBON, Edad: 40, Pais: Guyana
Nombre: ANGELA CHAVARRIA, Edad: 93, Pais: Santa Lucía
Nombre: EMILIANO AGUERO, Edad: 35, Pais: Suva
Nombre: GLADYS VALVERDE, Edad: 93, Pais: Botswana
Nombre: LUIS DIAZ, Edad: 70, Pais: Jerusalén Este
Nombre: CRISTOBALINA RODRIGUEZ, Edad: 40, Pais: Apia
Nombre: CRISTOBALINA RODRIGUEZ, Edad: 54, Pais: San Tomé y Príncipe
Nombre: MANUELA BALSAMINA CHINCHILLA, Edad: 46, Pais: Líbano
Nombre: PACITA CHACON, Edad: 1, Pais: Kampala
Nombre: JOSE LUIS CASTRO, Edad: 6, Pais: Camboya
Nombre: SINAI CARVAJAL, Edad: 7, Pais: Bangladesh
Nombre: SINAI CARVAJAL, Edad: 40, Pais: Kirguistán
Nombre: SINAI CARVAJAL, Edad: 82, Pais: Libreville
Nombre: MARIA BIENVENIDA CHINCHILLA, Edad: 32, Pais: Kuwait
Nombre: EDWIN VICTORINO QUESADA, Edad: 12, Pais: Vaduz
Nombre: GRICELIA AZOFEIFA, Edad: 15, Pais: Islas Turcas y Caicos
Nombre: GRICELIA AZOFEIFA, Edad: 78, Pais: Estados Federados de Micronesia
Nombre: GRICELIA AZOFEIFA, Edad: 35, Pais: San Cristobal y Nevis
Nombre: IRIS JIMENEZ, Edad: 16, Pais: Taipéi
Nombre: MILAGRO ARAYA, Edad: 93, Pais: Tallin
Nombre: CARLOS CRUZ, Edad: 62, Pais: Nicaragua
Nombre: CARLOS CRUZ, Edad: 46, Pais: Líbano
Nombre: CARLOS CRUZ, Edad: 29, Pais: Tokio
Nombre: RAMIRO ROJAS, Edad: 46, Pais: Colombia
Nombre: RODRIGO GODINEZ, Edad: 93, Pais: Isla Pitcairn
Nombre: JOSE ALVARO CAMACHO, Edad: 70, Pais: Dodoma
Nombre: JUAN ELIZONDO, Edad: 93, Pais: Berna
Nombre: LUZ MARIA FALLAS, Edad: 23, Pais: Groenlandia
Nombre: AVELINA MORA, Edad: 74, Pais: Georgia
Nombre: MIGUEL SOLANO, Edad: 80, Pais: Lisboa
Nombre: ANABELLE MADRIGAL, Edad: 81, Pais: Jerusalén
Nombre: SOCORRO CHAVARRIA, Edad: 3, Pais: Yakarta
Nombre: SOCORRO CHAVARRIA, Edad: 84, Pais: Chad
Nombre: MARIA CASCANTE, Edad: 34, Pais: Moroni
Nombre: MARIA OFELIA ELIZONDO, Edad: 45, Pais: Bielorrusia
Nombre: MARIA OFELIA ELIZONDO, Edad: 49, Pais: Isla De Navidad
Nombre: DANILO CALVO, Edad: 91, Pais: Liechtenstein
Nombre: DANILO CALVO, Edad: 34, Pais: Malta
Nombre: ASTENIA QUIROS, Edad: 9, Pais: Uagadugú
Nombre: ASTENIA QUIROS, Edad: 93, Pais: Brasil
Nombre: ASTENIA QUIROS, Edad: 18, Pais: Botswana
Nombre: NEFTALI AZOFEIFA, Edad: 94, Pais: Libia
Nombre: NEFTALI AZOFEIFA, Edad: 56, Pais: Micronesia
Nombre: ESTRELLA CHINCHILLA, Edad: 7, Pais: Mongolia
Nombre: JOSE MANUEL ARAYA, Edad: 39, Pais: Quito
Nombre: JOSE MANUEL ARAYA, Edad: 58, Pais: Iraq
Nombre: AUDIER CHINCHILLA, Edad: 96, Pais: Bermudas
Nombre: GUILLERMO ZUÑIGA, Edad: 83, Pais: Saint John
Nombre: ELIETTE SANCHEZ, Edad: 41, Pais: Ottawa
Nombre: MINERVA UREÑA, Edad: 69, Pais: Jordania
Nombre: MINERVA UREÑA, Edad: 47, Pais: Kuwait City
Nombre: OLGA PADILLA, Edad: 31, Pais: Moroni
Nombre: MARIA JOSEFA VEGA, Edad: 11, Pais: Yibuti
Nombre: ELIZABETH SEGURA, Edad: 32, Pais: Guatemala
Nombre: ROSA BELLA FALLAS, Edad: 4, Pais: Yaundé
Nombre: MIREYA CASTRO, Edad: 48, Pais: Islamabad
Nombre: EIDA PADILLA, Edad: 54, Pais: Swazilandia
Nombre: JUAN FELIPE ALFARO, Edad: 81, Pais: Teherán
Nombre: ELSA AZOFEIFA, Edad: 7, Pais: Nueva Caledonia
Nombre: SAUL VARGAS, Edad: 72, Pais: Washington D. C.
Nombre: EDWIN SEGURA, Edad: 42, Pais: Belice
Nombre: EDWIN SEGURA, Edad: 6, Pais: Ruanda
Nombre: LEONOR ZELEDON, Edad: 33, Pais: Tadjikistan
Nombre: MARIA RITA ALPIZAR, Edad: 81, Pais: Port Vila
Nombre: ELIA JIMENEZ, Edad: 25, Pais: Quito
Nombre: ELIA JIMENEZ, Edad: 100, Pais: Sudo Georgia y los Islas Sandwich del Sur
Nombre: ROMELIA SANCHEZ, Edad: 53, Pais: Yemen
Nombre: ROMELIA SANCHEZ, Edad: 69, Pais: Hungría
Nombre: ROMELIA SANCHEZ, Edad: 31, Pais: Marianas del Nort
Nombre: ROMELIA SANCHEZ, Edad: 84, Pais: Skopie
Nombre: ROMELIA SANCHEZ, Edad: 90, Pais: Nairobi
Nombre: GLICERIA HERNANDEZ, Edad: 73, Pais: Malabo
Nombre: GLICERIA HERNANDEZ, Edad: 5, Pais: Etiopía
Nombre: FLORIBET CALDERON, Edad: 85, Pais: Asunción
Nombre: FLORIBET CALDERON, Edad: 31, Pais: Saint George
Nombre: JOSE MARIA MONGE, Edad: 3, Pais: Niamey
Nombre: JOSE MARIA MONGE, Edad: 7, Pais: Sri Jayawardenapura Kotte
Nombre: EMMA VIRGINIA MORA, Edad: 72, Pais: Maputo
Nombre: FLORENTINO CHINCHILLA, Edad: 41, Pais: Bosnia-Herzegovina
Nombre: OVIDIO NARANJO, Edad: 59, Pais: Buyumbura
Nombre: JOSE ANGEL PRADO, Edad: 70, Pais: Arabia Saudita
Nombre: JOSE ANGEL PRADO, Edad: 71, Pais: Yemen
Nombre: ROSA MILA FALLAS, Edad: 36, Pais: Sudán
Nombre: MOISES FALLAS, Edad: 97, Pais: Saint John
Nombre: MOISES FALLAS, Edad: 86, Pais: Eslovenia
Nombre: ADILIA ARIAS, Edad: 18, Pais: Lomé
Nombre: ADILIA ARIAS, Edad: 87, Pais: Viena
Nombre: ELSA ROMAN, Edad: 29, Pais: Malasia
Nombre: ELSA ROMAN, Edad: 100, Pais: Praga
Nombre: ANTONIA ELIDA ORTEGA, Edad: 5, Pais: Barbados
Nombre: ANTONIA ELIDA ORTEGA, Edad: 87, Pais: Federación Rusa
Nombre: PIEDADES PADILLA, Edad: 78, Pais: Hanói
Nombre: CRUZ CASCANTE, Edad: 45, Pais: Macedonia del Norte
Nombre: CRUZ CASCANTE, Edad: 60, Pais: Norfolk Island
Nombre: ELDERICO RIOS, Edad: 44, Pais: Jersey
Nombre: THELMA ROSA UREÑA, Edad: 44, Pais: Copenhague
Nombre: THELMA ROSA UREÑA, Edad: 29, Pais: Apia
Nombre: MARIA ANGELA MORA, Edad: 6, Pais: Kinsasa
Nombre: MARIA ANGELA MORA, Edad: 8, Pais: Kuwait
Nombre: MARIA ARABELA ALVAREZ, Edad: 78, Pais: Guinea Ecuatorial
Nombre: MARIA ARABELA ALVAREZ, Edad: 2, Pais: Luxemburgo
Nombre: FLOR DE MARIA ZUÑIGA, Edad: 75, Pais: Brazzaville
Nombre: ELSA UMAÑA, Edad: 22, Pais: Viena
Nombre: ALEXIS HERIBERTO VILLALOBOS, Edad: 8, Pais: Saint John
Nombre: ALVARO MONGE, Edad: 23, Pais: Kuwait
Nombre: ALVARO MONGE, Edad: 93, Pais: República del Congo
Nombre: ALVARO MONGE, Edad: 40, Pais: Nigeria
Nombre: ALVARO MONGE, Edad: 14, Pais: Lusaka
Nombre: ALVARO MONGE, Edad: 61, Pais: Cuba
Nombre: ALVARO MONGE, Edad: 19, Pais: Taiwan
Nombre: ADA MARIA RETANA, Edad: 5, Pais: Honduras
Nombre: ADA MARIA RETANA, Edad: 59, Pais: Libreville
Nombre: MERCEDES ABARCA, Edad: 53, Pais: Seychelles
Nombre: MERCEDES ABARCA, Edad: 13, Pais: Lomé
Nombre: MERCEDES ABARCA, Edad: 56, Pais: Santiago
Nombre: MERCEDES ABARCA, Edad: 40, Pais: Tonga
Nombre: URIEL FALLAS, Edad: 59, Pais: Skopie
Nombre: URIEL FALLAS, Edad: 77, Pais: Ottawa
Nombre: OLGA ZARATE, Edad: 63, Pais: San Cristobal y Nevis
Nombre: OLGA ZARATE, Edad: 71, Pais: Croacia
Nombre: OLGA ZARATE, Edad: 17, Pais: Tíbet
Nombre: OLGA ZARATE, Edad: 45, Pais: San Vincente y Granadinas
Nombre: OLGA ZARATE, Edad: 33, Pais: Malta
Nombre: OLGA ZARATE, Edad: 20, Pais: Nom Pen
Nombre: RAMONA JUVENTINA AMADOR, Edad: 14, Pais: Adís Abeba
Nombre: JOSE MANUEL COLE, Edad: 11, Pais: Bratislava
Nombre: MARIA MARTA VILLALOBOS, Edad: 97, Pais: Argel
Nombre: MARIA MARTA VILLALOBOS, Edad: 66, Pais: Liberia
Nombre: ALVARO MONGE, Edad: 44, Pais: Kiribati
Nombre: BLANCA NIEVES HIDALGO, Edad: 84, Pais: Malasia
Nombre: BLANCA TERESA SANDI, Edad: 73, Pais: Martinica
Nombre: BLANCA TERESA SANDI, Edad: 79, Pais: Roseau
Nombre: MIGUEL SERRANO, Edad: 66, Pais: Honduras
Nombre: MIGUEL SERRANO, Edad: 33, Pais: Seúl
Nombre: JOSE JOAQUIN HERNANDEZ, Edad: 51, Pais: Eslovaquia
Nombre: JOSE JOAQUIN HERNANDEZ, Edad: 4, Pais: Amán
Nombre: JOSE JOAQUIN HERNANDEZ, Edad: 14, Pais: Moscú
Nombre: BERNARDA GONZALEZ, Edad: 45, Pais: Malta
Nombre: BERNARDA GONZALEZ, Edad: 11, Pais: Vietnam
Nombre: MARCO TULIO RIOS, Edad: 10, Pais: Uzbekistán
Nombre: RAFAEL ANGEL ALVARADO, Edad: 25, Pais: Timor Oriental
Nombre: CARMEN MARIA ARROYO, Edad: 21, Pais: Mayotte
Nombre: BLANCA ROSA VILLALTA, Edad: 63, Pais: Azerbaiyán
Nombre: BLANCA ROSA VILLALTA, Edad: 52, Pais: Fidji
Nombre: HONORIO MORA, Edad: 98, Pais: Liubliana
Nombre: HONORIO MORA, Edad: 55, Pais: Guadalupe
Nombre: LUZ CARMEN JARA, Edad: 94, Pais: Malí
Nombre: BELEN RAMONA QUESADA, Edad: 23, Pais: Praga
Nombre: BETTY OROZCO, Edad: 19, Pais: Sudán
Nombre: BETTY OROZCO, Edad: 32, Pais: Archipiélago de Svalbard
Nombre: FERNANDO SOLIS, Edad: 70, Pais: Vilna
Nombre: FERNANDO SOLIS, Edad: 68, Pais: Viena
Nombre: TERESA GAMBOA, Edad: 40, Pais: Guatemala
Nombre: CARLOS LUIS MONTERO, Edad: 21, Pais: Trípoli
Nombre: CARLOS LUIS MONTERO, Edad: 30, Pais: México
Nombre: CARMEN MYRIAM RODRIGUEZ, Edad: 25, Pais: Nasáu
Nombre: CARMEN MYRIAM RODRIGUEZ, Edad: 1, Pais: Moscú
Nombre: CARMEN MYRIAM RODRIGUEZ, Edad: 78, Pais: Bogotá
Nombre: EDWIN CARBALLO, Edad: 24, Pais: Países Bajos
Nombre: MARCO TULIO MORA, Edad: 9, Pais: Bakú
Nombre: MARCO TULIO MORA, Edad: 68, Pais: Buenos Aires
Nombre: INES MORALES, Edad: 50, Pais: Panamá
Nombre: INES MORALES, Edad: 96, Pais: Lima
Nombre: JORGE ENRIQUE ALFARO, Edad: 32, Pais: Kiribati
Nombre: MARIA AUXILIADORA ALFARO, Edad: 37, Pais: Luxemburgo
Nombre: MARIA AUXILIADORA ALFARO, Edad: 76, Pais: Singapur
Nombre: RAFAEL ANGEL SEQUEIRA, Edad: 7, Pais: Colombia
Nombre: RAFAEL ANGEL SEQUEIRA, Edad: 16, Pais: Vietnam
Nombre: LIDIETTE ROJAS, Edad: 40, Pais: Islas Marshall
Nombre: LIDIETTE ROJAS, Edad: 22, Pais: Jartum
Nombre: MARIA DE LOS ANGELES GAMBOA, Edad: 85, Pais: Barbados
Nombre: ANA MARIA GUZMAN, Edad: 10, Pais: Andorra
Nombre: LIDIA CHACON, Edad: 75, Pais: Jerusalén Este
Nombre: MARIA DE LOS ANGELES MENDOZA, Edad: 92, Pais: Doha
Nombre: OLGA SANCHEZ, Edad: 71, Pais: Banjul
Nombre: OLGA SANCHEZ, Edad: 89, Pais: Isla Jan Mayen
Nombre: OLGA SANCHEZ, Edad: 62, Pais: Nicosia
Nombre: MARIA ALICE CASTILLO, Edad: 5, Pais: Tanzania
Nombre: ABRAHAM CALVO, Edad: 58, Pais: Eslovaquia
Nombre: ABRAHAM CALVO, Edad: 30, Pais: Kuwait City
Nombre: ABRAHAM CALVO, Edad: 33, Pais: Niger
Nombre: LIGIA VARGAS, Edad: 87, Pais: Albania
Nombre: LIGIA VARGAS, Edad: 59, Pais: Alemania
Nombre: ABELINA VALVERDE, Edad: 3, Pais: Palestina
Nombre: ABELINA VALVERDE, Edad: 89, Pais: Kiev
Nombre: ELITA MARIA SERRANO, Edad: 6, Pais: Jerusalén
Nombre: MARIA IMELDA VARGAS, Edad: 80, Pais: Vietnam
Nombre: MARIA IMELDA VARGAS, Edad: 72, Pais: Reunión
Nombre: MARIA IMELDA VARGAS, Edad: 39, Pais: Ciudad del Vaticano
Nombre: CECILIA UMAÑA, Edad: 61, Pais: Yamena
Nombre: CECILIA UMAÑA, Edad: 73, Pais: Etiopía
Nombre: CECILIA UMAÑA, Edad: 80, Pais: Irán
Nombre: JOSE JOAQUIN LIZANO, Edad: 15, Pais: México
Nombre: DULCELINA LUZMILDA CRUZ, Edad: 73, Pais: Austria
Nombre: DULCELINA LUZMILDA CRUZ, Edad: 5, Pais: Riga
Nombre: DULCELINA LUZMILDA CRUZ, Edad: 41, Pais: Jordania
Nombre: LORENZO VILLALOBOS, Edad: 10, Pais: Lomé
Nombre: FLOR DE MARIA GONZALEZ, Edad: 67, Pais: Liberia
Nombre: FLOR DE MARIA GONZALEZ, Edad: 65, Pais: Saint George
Nombre: GONZALO JIMENEZ, Edad: 80, Pais: Chile
Nombre: GONZALO JIMENEZ, Edad: 13, Pais: Riad
Nombre: MARIA CECILIA ALVARADO, Edad: 50, Pais: Moroni
Nombre: JOSE ANTONIO PORTUGUEZ, Edad: 56, Pais: Turkmenistan
Nombre: MYRIAM KUHLMANN, Edad: 50, Pais: Taskent
Nombre: MYRIAM KUHLMANN, Edad: 4, Pais: San Salvador
Nombre: MYRIAM KUHLMANN, Edad: 91, Pais: Perú
Nombre: CARLOS ENRIQUE SOLIS, Edad: 38, Pais: Afganistán
Nombre: CARLOS ENRIQUE SOLIS, Edad: 3, Pais: Tailandia
Nombre: NEFTALI ANGULO, Edad: 83, Pais: Islas Virgenes Británicas
Nombre: JORGE SEGURA, Edad: 88, Pais: Serbia
Nombre: JORGE SEGURA, Edad: 68, Pais: Bielorrusia
Nombre: JORGE SEGURA, Edad: 57, Pais: Serbia
Nombre: MERCEDES VARGAS, Edad: 93, Pais: Ulán Bator
Nombre: MERCEDES VARGAS, Edad: 66, Pais: Montserrat
Nombre: VILMA UGALDE, Edad: 70, Pais: Asjabad
Nombre: SHIRLEY MORALES, Edad: 69, Pais: Ciudad del Vaticano
Nombre: SHIRLEY MORALES, Edad: 32, Pais: Croacia
Nombre: SHIRLEY MORALES, Edad: 83, Pais: Kingston
Nombre: VIRGINIA SILES, Edad: 33, Pais: Senegal
Nombre: JOSE HECTOR BLANCO, Edad: 86, Pais: Islas de Heard y McDonald
Nombre: JOSE HECTOR BLANCO, Edad: 10, Pais: Bangkok
Nombre: JAVIER LIZANO, Edad: 12, Pais: Finlandia
Nombre: JORGE MARIO JIMENEZ, Edad: 13, Pais: Freetown
Nombre: JORGE MARIO JIMENEZ, Edad: 40, Pais: Uganda
Nombre: MARIA DE LOS ANGELES ROJAS, Edad: 16, Pais: Islas Marshall
Nombre: MARIA DE LOS ANGELES ROJAS, Edad: 67, Pais: Mónaco
Nombre: ALEXIS CHINCHILLA, Edad: 84, Pais: Hungría
Nombre: ALEXIS CHINCHILLA, Edad: 66, Pais: Ecuador
Nombre: ALEXIS CHINCHILLA, Edad: 65, Pais: Funafuti
Nombre: BLANCA ROSA MORA, Edad: 87, Pais: Nigeria
Nombre: VIRGINIA SEGURA, Edad: 89, Pais: Kirguistán
Nombre: GUILLERMO QUESADA, Edad: 21, Pais: Lilongüe
